country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,composite_key
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-07-03 19:00:00,18.9767,72.838,NH3,2.0,4.0,2.0,"Byculla, Mumbai - BMC|NH3|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-07-03 19:00:00,18.9767,72.838,SO2,4.0,11.0,7.0,"Byculla, Mumbai - BMC|SO2|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-07-03 19:00:00,18.9767,72.838,OZONE,4.0,12.0,9.0,"Byculla, Mumbai - BMC|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2026-07-03 19:00:00,19.000084,72.85673,PM2.5,25.0,57.0,32.0,"Sewri, Mumbai - BMC|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.2307571,73.155192,SO2,5.0,11.0,9.0,"Vithalwadi, Ulhasnagar - MPCB|SO2|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.235581,73.159121,PM2.5,21.0,50.0,31.0,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB|PM2.5|2026-07-03 19:00:00"
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB",2026-07-03 19:00:00,26.079047,91.875185,NO2,,,,"Tamulikuchi, Byrnihat - Meghalaya PCB|NO2|2026-07-03 19:00:00"
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB",2026-07-03 19:00:00,26.079047,91.875185,NH3,0.0,1.0,0.0,"Tamulikuchi, Byrnihat - Meghalaya PCB|NH3|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5803419,91.8942571,NH3,,,,"JN Stadium, Shillong - Meghalaya PCB|NH3|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5803419,91.8942571,CO,10.0,21.0,14.0,"JN Stadium, Shillong - Meghalaya PCB|CO|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5586,91.8985,NH3,0.0,0.0,0.0,"Lumpyngngad, Shillong - Meghalaya PCB|NH3|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5586,91.8985,SO2,11.0,12.0,11.0,"Lumpyngngad, Shillong - Meghalaya PCB|SO2|2026-07-03 19:00:00"
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2026-07-03 19:00:00,23.7176342,92.7192841,PM2.5,,,,"Sikulpuikawn, Aizawl - Mizoram PCB|PM2.5|2026-07-03 19:00:00"
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2026-07-03 19:00:00,23.7176342,92.7192841,SO2,14.0,15.0,15.0,"Sikulpuikawn, Aizawl - Mizoram PCB|SO2|2026-07-03 19:00:00"
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2026-07-03 19:00:00,25.6635413,94.0989878,PM2.5,1.0,47.0,13.0,"PWD Junction, Kohima - NPCB|PM2.5|2026-07-03 19:00:00"
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2026-07-03 19:00:00,25.6635413,94.0989878,NO2,3.0,6.0,4.0,"PWD Junction, Kohima - NPCB|NO2|2026-07-03 19:00:00"
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2026-07-03 19:00:00,25.6635413,94.0989878,SO2,41.0,57.0,47.0,"PWD Junction, Kohima - NPCB|SO2|2026-07-03 19:00:00"
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2026-07-03 19:00:00,25.6635413,94.0989878,OZONE,,,,"PWD Junction, Kohima - NPCB|OZONE|2026-07-03 19:00:00"
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2026-07-03 19:00:00,20.832874,85.104082,PM2.5,3.0,302.0,45.0,"Hakimapada, Angul - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2026-07-03 19:00:00,21.51161,86.89088,PM10,13.0,72.0,33.0,"Kalidaspur, Balasore - OSPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-07-03 19:00:00,21.121801,79.04952,OZONE,7.0,21.0,15.0,"Ambazari, Nagpur - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-07-03 19:00:00,21.143383,79.048912,PM2.5,11.0,49.0,28.0,"Ram Nagar, Nagpur - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-07-03 19:00:00,21.143383,79.048912,NH3,5.0,6.0,6.0,"Ram Nagar, Nagpur - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-07-03 19:00:00,21.143383,79.048912,OZONE,7.0,12.0,10.0,"Ram Nagar, Nagpur - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-03 19:00:00,19.173852,77.296291,NO2,7.0,40.0,13.0,"Sneh Nagar, Nanded - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-03 19:00:00,19.173852,77.296291,CO,19.0,27.0,22.0,"Sneh Nagar, Nanded - MPCB|CO|2026-07-03 19:00:00"
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-03 19:00:00,19.173852,77.296291,OZONE,21.0,30.0,26.0,"Sneh Nagar, Nanded - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2026-07-03 19:00:00,20.0073285,73.7762427,CO,21.0,22.0,22.0,"Gangapur Road, Nashik - MPCB|CO|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2026-07-03 19:00:00,19.9591346,73.7788008,PM2.5,11.0,25.0,17.0,"Pandav Nagari, Nashik - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2026-07-03 19:00:00,19.9591346,73.7788008,SO2,0.0,3.0,2.0,"Pandav Nagari, Nashik - MPCB|SO2|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2026-07-03 19:00:00,19.95022,73.73148,NO2,2.0,10.0,5.0,"MIDC Ambad, Nashik - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-07-03 19:00:00,20.021503,73.813844,PM2.5,6.0,28.0,9.0,"Hirawadi, Nashik - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-07-03 19:00:00,20.021503,73.813844,PM10,7.0,16.0,11.0,"Hirawadi, Nashik - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-07-03 19:00:00,20.021503,73.813844,NO2,1.0,4.0,3.0,"Hirawadi, Nashik - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-07-03 19:00:00,20.021503,73.813844,OZONE,19.0,26.0,22.0,"Hirawadi, Nashik - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.59051,73.77946,SO2,0.0,3.0,1.0,"Park Street Wakad, Pimpri Chinchwad - MPCB|SO2|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",2026-07-03 19:00:00,18.640051,73.848956,PM2.5,19.0,64.0,39.0,"Bhosari, Pune - IITM|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",2026-07-03 19:00:00,18.640051,73.848956,PM10,31.0,63.0,42.0,"Bhosari, Pune - IITM|PM10|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",2026-07-03 19:00:00,18.664282,73.763966,NH3,,,,"Transport Nagar-Nigdi, Pune - IITM|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",2026-07-03 19:00:00,18.664282,73.763966,CO,33.0,55.0,47.0,"Transport Nagar-Nigdi, Pune - IITM|CO|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.616318,73.765797,PM2.5,21.0,80.0,40.0,"Thergaon, Pimpri Chinchwad - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.616318,73.765797,NO2,7.0,42.0,15.0,"Thergaon, Pimpri Chinchwad - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2026-07-03 19:00:00,18.614767,73.799516,SO2,,,,"Savta Mali Nagar, Pimpri-Chinchwad - IITM|SO2|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",2026-07-03 19:00:00,18.614767,73.799516,OZONE,4.0,12.0,7.0,"Savta Mali Nagar, Pimpri-Chinchwad - IITM|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-07-03 19:00:00,18.57304,73.927715,SO2,,,,"Mhada Colony, Pune - IITM|SO2|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",2026-07-03 19:00:00,18.501793,73.927532,PM2.5,11.0,52.0,30.0,"Hadapsar, Pune - IITM|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2026-07-03 19:00:00,18.530085,73.849598,NO2,14.0,31.0,24.0,"Revenue Colony-Shivajinagar, Pune - IITM|NO2|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2026-07-03 19:00:00,19.19709,72.82204,PM2.5,2.0,30.0,9.0,"Malad West, Mumbai - IITM|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2026-07-03 19:00:00,19.19709,72.82204,PM10,11.0,60.0,21.0,"Malad West, Mumbai - IITM|PM10|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-07-03 19:00:00,19.083694,72.920967,PM10,12.0,47.0,27.0,"Ghatkopar, Mumbai - BMC|PM10|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2026-07-03 19:00:00,18.9936162,72.8128113,OZONE,6.0,10.0,8.0,"Worli, Mumbai - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2026-07-03 19:00:00,19.04946,72.923,NO2,6.0,21.0,15.0,"Deonar, Mumbai - IITM|NO2|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2026-07-03 19:00:00,19.053536,72.84643,CO,23.0,32.0,28.0,"Bandra Kurla Complex, Mumbai - IITM|CO|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2026-07-03 19:00:00,19.053536,72.84643,OZONE,12.0,15.0,13.0,"Bandra Kurla Complex, Mumbai - IITM|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2026-07-03 19:00:00,19.10078,72.87462,PM10,,,,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2026-07-03 19:00:00,19.11074,72.86084,NH3,7.0,15.0,11.0,"Chakala-Andheri East, Mumbai - IITM|NH3|2026-07-03 19:00:00"
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-07-03 19:00:00,21.152875,79.0517531,SO2,3.0,10.0,6.0,"Opp GPO Civil Lines, Nagpur - MPCB|SO2|2026-07-03 19:00:00"
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2026-07-03 19:00:00,21.51161,86.89088,NO2,4.0,40.0,12.0,"Kalidaspur, Balasore - OSPCB|NO2|2026-07-03 19:00:00"
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2026-07-03 19:00:00,21.51161,86.89088,NH3,1.0,3.0,3.0,"Kalidaspur, Balasore - OSPCB|NH3|2026-07-03 19:00:00"
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2026-07-03 19:00:00,21.51161,86.89088,SO2,2.0,5.0,4.0,"Kalidaspur, Balasore - OSPCB|SO2|2026-07-03 19:00:00"
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2026-07-03 19:00:00,21.51161,86.89088,CO,16.0,39.0,30.0,"Kalidaspur, Balasore - OSPCB|CO|2026-07-03 19:00:00"
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2026-07-03 19:00:00,22.1166054,85.3945546,PM2.5,2.0,68.0,24.0,"Forest Office, Barbil - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2026-07-03 19:00:00,22.1166054,85.3945546,NO2,2.0,10.0,4.0,"Forest Office, Barbil - OSPCB|NO2|2026-07-03 19:00:00"
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2026-07-03 19:00:00,22.1166054,85.3945546,CO,9.0,14.0,12.0,"Forest Office, Barbil - OSPCB|CO|2026-07-03 19:00:00"
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2026-07-03 19:00:00,20.34652,85.8163,SO2,4.0,68.0,18.0,"Patia, Bhubaneswar - OSPCB|SO2|2026-07-03 19:00:00"
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2026-07-03 19:00:00,22.06156703,85.47409613,PM2.5,6.0,47.0,16.0,"Tata Township, Bileipada - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2026-07-03 19:00:00,21.8004996,83.8396977,OZONE,43.0,47.0,44.0,"GM Office, Brajrajnagar - OSPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.0575752,73.0151367,PM2.5,10.0,22.0,12.0,"Sanpada, Navi Mumbai - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.0575752,73.0151367,NO2,3.0,11.0,7.0,"Sanpada, Navi Mumbai - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.008751,73.01662,SO2,,,,"Nerul, Navi Mumbai - MPCB|SO2|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.090337,73.014232,NH3,7.0,11.0,9.0,"Kopripada-Vashi, Navi Mumbai - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2026-07-03 19:00:00,19.265594,76.761463,NO2,26.0,52.0,39.0,"Masoom Colony, Parbhani - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.63673,73.82487,PM10,34.0,56.0,43.0,"Gavalinagar, Pimpri Chinchwad - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.63673,73.82487,CO,9.0,14.0,12.0,"Gavalinagar, Pimpri Chinchwad - MPCB|CO|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.59051,73.77946,PM10,27.0,41.0,33.0,"Park Street Wakad, Pimpri Chinchwad - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",2026-07-03 19:00:00,17.696651,74.003387,PM10,2.0,98.0,21.0,"Koyana Nagar, Satara - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",2026-07-03 19:00:00,17.696651,74.003387,OZONE,22.0,31.0,26.0,"Koyana Nagar, Satara - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2026-07-03 19:00:00,17.6336264,75.9132495,NH3,8.0,19.0,10.0,"Dnyaneshwar Nagar, Solapur - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-07-03 19:00:00,17.65439,75.90649,CO,12.0,18.0,16.0,"Ratandeep Housing Society, Solapur - MPCB|CO|2026-07-03 19:00:00"
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2026-07-03 19:00:00,19.26777,72.97182,NH3,1.0,4.0,2.0,"Kasarvadavali, Thane - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.2307571,73.155192,PM2.5,,,,"Vithalwadi, Ulhasnagar - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-03 19:00:00,18.547056,73.826908,PM2.5,,,,"Savitribai Phule Pune University, Pune - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-03 19:00:00,18.547056,73.826908,PM10,,,,"Savitribai Phule Pune University, Pune - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-03 19:00:00,18.536457,73.805454,NH3,,,,"Panchawati_Pashan, Pune - IITM|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-03 19:00:00,18.536457,73.805454,OZONE,2.0,5.0,4.0,"Panchawati_Pashan, Pune - IITM|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2026-07-03 19:00:00,18.459883,73.852193,OZONE,2.0,34.0,14.0,"Dhankawadi, Pune - IITM|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2026-07-03 19:00:00,16.5038,74.3623,PM10,12.0,49.0,25.0,"Vijay Nagar, Sangli - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2026-07-03 19:00:00,16.5038,74.3623,SO2,8.0,11.0,10.0,"Vijay Nagar, Sangli - MPCB|SO2|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.1135051,73.008978,OZONE,8.0,23.0,16.0,"Mahape, Navi Mumbai - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.02579,73.10297,PM2.5,9.0,18.0,13.0,"Sector-2E Kalamboli, Navi Mumbai - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2026-07-03 19:00:00,19.02579,73.10297,NO2,14.0,19.0,17.0,"Sector-2E Kalamboli, Navi Mumbai - MPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2026-07-03 19:00:00,26.912329,70.909168,NO2,3.0,12.0,7.0,"Sadar Bazar, Jaisalmer - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2026-07-03 19:00:00,26.912329,70.909168,CO,7.0,14.0,11.0,"Sadar Bazar, Jaisalmer - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2026-07-03 19:00:00,26.912329,70.909168,OZONE,31.0,44.0,36.0,"Sadar Bazar, Jaisalmer - RSPCB|OZONE|2026-07-03 19:00:00"
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-07-03 19:00:00,24.588397,76.172782,PM10,12.0,47.0,28.0,"Rajlaxmi Nagar, Jhalawar - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-07-03 19:00:00,24.588397,76.172782,NO2,7.0,21.0,16.0,"Rajlaxmi Nagar, Jhalawar - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-07-03 19:00:00,24.588397,76.172782,NH3,2.0,6.0,4.0,"Rajlaxmi Nagar, Jhalawar - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2026-07-03 19:00:00,24.588397,76.172782,OZONE,44.0,53.0,48.0,"Rajlaxmi Nagar, Jhalawar - RSPCB|OZONE|2026-07-03 19:00:00"
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2026-07-03 19:00:00,28.108988,75.386577,NO2,5.0,31.0,12.0,"Indra Nagar, Jhunjhunu - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2026-07-03 19:00:00,26.215415,73.070156,PM2.5,13.0,173.0,37.0,"Jhalamand, Jodhpur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2026-07-03 19:00:00,26.215415,73.070156,SO2,0.0,6.0,2.0,"Jhalamand, Jodhpur - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2026-07-03 19:00:00,26.358805,73.047444,PM2.5,25.0,87.0,46.0,"Mandor, Jodhpur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.253384,72.976571,SO2,2.0,5.0,3.0,"Samrat Ashok Udhyan, Jodhpur - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.253384,72.976571,OZONE,32.0,49.0,41.0,"Samrat Ashok Udhyan, Jodhpur - RSPCB|OZONE|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2026-07-03 19:00:00,26.268249,73.0193853,NO2,14.0,20.0,18.0,"Collectorate, Jodhpur - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.29581,73.082283,PM2.5,5.0,63.0,29.0,"Digari Kalan, Jodhpur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.29581,73.082283,NH3,4.0,5.0,4.0,"Digari Kalan, Jodhpur - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.29581,73.082283,SO2,1.0,3.0,2.0,"Digari Kalan, Jodhpur - RSPCB|SO2|2026-07-03 19:00:00"
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2026-07-03 19:00:00,21.6439,85.599355,PM2.5,23.0,34.0,29.0,"Jagamohanpur, Keonjhar - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2026-07-03 19:00:00,21.6439,85.599355,SO2,15.0,18.0,16.0,"Jagamohanpur, Keonjhar - OSPCB|SO2|2026-07-03 19:00:00"
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2026-07-03 19:00:00,21.6439,85.599355,CO,33.0,38.0,36.0,"Jagamohanpur, Keonjhar - OSPCB|CO|2026-07-03 19:00:00"
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2026-07-03 19:00:00,21.847279,85.416905,PM10,,,,"Dabuna, Nayagarh - OSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2026-07-03 19:00:00,25.106006,76.469948,SO2,8.0,19.0,10.0,"Bamboliya, Baran - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2026-07-03 19:00:00,25.747299,71.393989,NO2,2.0,17.0,6.0,"Railway Colony, Barmer - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2026-07-03 19:00:00,25.747299,71.393989,CO,12.0,19.0,14.0,"Railway Colony, Barmer - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2026-07-03 19:00:00,25.339605,74.618883,NO2,7.0,22.0,14.0,"Pratap Nagar, Bhilwara - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-03 19:00:00,28.207266,76.829265,PM10,,,,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-03 19:00:00,28.207266,76.829265,SO2,15.0,17.0,16.0,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-03 19:00:00,28.207266,76.829265,OZONE,11.0,62.0,39.0,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB|OZONE|2026-07-03 19:00:00"
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2026-07-03 19:00:00,31.0325454,76.5623046,CO,51.0,55.0,53.0,"Ratanpura, Rupnagar - Ambuja Cements|CO|2026-07-03 19:00:00"
